Date,Product_Name,Brand,Category_Type,Price_INR,Marketing_Spend_INR,Event_Type,Units_Sold
2024-09-24,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,2038.0,Normal Day,249
2024-09-25,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,4681.0,Normal Day,255
2024-09-26,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,1424.0,Normal Day,240
2024-09-27,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,1296.0,Normal Day,258
2024-09-28,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,1259.0,Normal Day,280
2024-09-29,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,4479.0,Normal Day,339
2024-09-30,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,4685.0,Normal Day,244
2024-10-01,Clinic Plus Almond Gold (175ml),Clinic Plus,General,93,9528.0,National Sale,637
2024-10-02,Clinic Plus Almond Gold (175ml),Clinic Plus,General,93,8112.0,National Sale,624
2024-10-03,Clinic Plus Almond Gold (175ml),Clinic Plus,General,93,7924.0,National Sale,631
2024-10-04,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3088.0,Normal Day,249
2024-10-05,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3456.0,Normal Day,290
2024-10-06,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,4095.0,Normal Day,309
2024-10-07,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,4699.0,Normal Day,266
2024-10-08,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,2838.0,Normal Day,246
2024-10-09,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,1961.0,Normal Day,257
2024-10-10,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,4985.0,Normal Day,264
2024-10-11,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,2766.0,Normal Day,244
2024-10-12,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3948.0,Normal Day,283
2024-10-13,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,4614.0,Normal Day,308
2024-10-14,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,4595.0,Normal Day,235
2024-10-15,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,2153.0,Normal Day,266
2024-10-16,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,1923.0,Normal Day,241
2024-10-17,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3299.0,Normal Day,252
2024-10-18,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,1169.0,Normal Day,260
2024-10-19,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3314.0,Normal Day,281
2024-10-20,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,1970.0,Normal Day,305
2024-10-21,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,4600.0,Normal Day,259
2024-10-22,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,2322.0,Normal Day,256
2024-10-23,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3049.0,Normal Day,233
2024-10-24,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,1745.0,Normal Day,241
2024-10-25,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,2607.0,Normal Day,249
2024-10-26,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,1077.0,Normal Day,297
2024-10-27,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3085.0,Normal Day,307
2024-10-28,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,4330.0,Normal Day,240
2024-10-29,Clinic Plus Almond Gold (175ml),Clinic Plus,General,93,8772.0,Diwali,379
2024-10-30,Clinic Plus Almond Gold (175ml),Clinic Plus,General,93,8810.0,Diwali,383
2024-10-31,Clinic Plus Almond Gold (175ml),Clinic Plus,General,93,5582.0,Diwali,370
2024-11-01,Clinic Plus Almond Gold (175ml),Clinic Plus,General,93,4162.0,Diwali,368
2024-11-02,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,2251.0,Wedding Season,315
2024-11-03,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,4748.0,Wedding Season,371
2024-11-04,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3965.0,Wedding Season,294
2024-11-05,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,4575.0,Wedding Season,294
2024-11-06,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,2721.0,Wedding Season,281
2024-11-07,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,1355.0,Wedding Season,292
2024-11-08,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,4769.0,Wedding Season,296
2024-11-09,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,2761.0,Wedding Season,348
2024-11-10,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3284.0,Wedding Season,363
2024-11-11,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,2189.0,Wedding Season,307
2024-11-12,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,4150.0,Wedding Season,292
2024-11-13,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,1930.0,Wedding Season,276
2024-11-14,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,1291.0,Wedding Season,290
2024-11-15,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,2057.0,Wedding Season,290
2024-11-16,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3508.0,Wedding Season,317
2024-11-17,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,4293.0,Wedding Season,367
2024-11-18,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,2850.0,Wedding Season,275
2024-11-19,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3225.0,Wedding Season,270
2024-11-20,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3621.0,Wedding Season,289
2024-11-21,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,4715.0,Wedding Season,283
2024-11-22,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,2791.0,Wedding Season,289
2024-11-23,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,2058.0,Wedding Season,341
2024-11-24,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,2135.0,Wedding Season,364
2024-11-25,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3211.0,Wedding Season,294
2024-11-26,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3030.0,Wedding Season,283
2024-11-27,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,1589.0,Wedding Season,298
2024-11-28,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,4608.0,Wedding Season,308
2024-11-29,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,4995.0,Wedding Season,301
2024-11-30,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,4573.0,Wedding Season,339
2024-12-01,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,2478.0,Wedding Season,364
2024-12-02,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,4151.0,Wedding Season,295
2024-12-03,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,1172.0,Wedding Season,268
2024-12-04,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,1078.0,Wedding Season,273
2024-12-05,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,1886.0,Wedding Season,290
2024-12-06,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,2504.0,Wedding Season,280
2024-12-07,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,2432.0,Wedding Season,353
2024-12-08,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,2615.0,Wedding Season,348
2024-12-09,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,2246.0,Wedding Season,298
2024-12-10,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,1981.0,Wedding Season,301
2024-12-11,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,4952.0,Wedding Season,277
2024-12-12,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,4973.0,Wedding Season,300
2024-12-13,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,1772.0,Wedding Season,284
2024-12-14,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,4745.0,Wedding Season,350
2024-12-15,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,2297.0,Wedding Season,370
2024-12-16,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,2477.0,Wedding Season,280
2024-12-17,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3027.0,Wedding Season,306
2024-12-18,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3021.0,Wedding Season,286
2024-12-19,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,2452.0,Wedding Season,296
2024-12-20,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3583.0,Wedding Season,280
2024-12-21,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,1269.0,Wedding Season,337
2024-12-22,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,2337.0,Wedding Season,349
2024-12-23,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3236.0,Wedding Season,308
2024-12-24,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3802.0,Wedding Season,276
2024-12-25,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3986.0,Wedding Season,274
2024-12-26,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,4380.0,Wedding Season,268
2024-12-27,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3204.0,Wedding Season,282
2024-12-28,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3064.0,Wedding Season,331
2024-12-29,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3846.0,Wedding Season,363
2024-12-30,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3063.0,Wedding Season,298
2024-12-31,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,2088.0,Wedding Season,280
2025-01-01,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,4664.0,Wedding Season,293
2025-01-02,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3182.0,Wedding Season,288
2025-01-03,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,2616.0,Wedding Season,294
2025-01-04,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,2677.0,Wedding Season,330
2025-01-05,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,1576.0,Wedding Season,359
2025-01-06,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,4309.0,Wedding Season,287
2025-01-07,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,4755.0,Wedding Season,289
2025-01-08,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,2550.0,Wedding Season,282
2025-01-09,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,1362.0,Wedding Season,279
2025-01-10,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3673.0,Wedding Season,289
2025-01-11,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,2729.0,Wedding Season,323
2025-01-12,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,1834.0,Wedding Season,356
2025-01-13,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,2426.0,Wedding Season,286
2025-01-14,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,1329.0,Wedding Season,294
2025-01-15,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,4982.0,Wedding Season,275
2025-01-16,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3874.0,Wedding Season,290
2025-01-17,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,1181.0,Wedding Season,282
2025-01-18,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3764.0,Wedding Season,331
2025-01-19,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,4010.0,Wedding Season,379
2025-01-20,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,2343.0,Wedding Season,302
2025-01-21,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3244.0,Wedding Season,300
2025-01-22,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,2149.0,Wedding Season,280
2025-01-23,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,1655.0,Wedding Season,295
2025-01-24,Clinic Plus Almond Gold (175ml),Clinic Plus,General,93,8304.0,National Sale,653
2025-01-25,Clinic Plus Almond Gold (175ml),Clinic Plus,General,93,6186.0,National Sale,723
2025-01-26,Clinic Plus Almond Gold (175ml),Clinic Plus,General,93,8520.0,National Sale,796
2025-01-27,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,2031.0,Wedding Season,288
2025-01-28,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,1468.0,Wedding Season,288
2025-01-29,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,4285.0,Wedding Season,297
2025-01-30,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3865.0,Wedding Season,282
2025-01-31,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,2780.0,Wedding Season,290
2025-02-01,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3070.0,Wedding Season,329
2025-02-02,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,1408.0,Wedding Season,351
2025-02-03,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3838.0,Wedding Season,288
2025-02-04,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3382.0,Wedding Season,303
2025-02-05,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3193.0,Wedding Season,278
2025-02-06,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3751.0,Wedding Season,279
2025-02-07,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,1384.0,Wedding Season,286
2025-02-08,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3583.0,Wedding Season,328
2025-02-09,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,1493.0,Wedding Season,353
2025-02-10,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,1230.0,Wedding Season,322
2025-02-11,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,2339.0,Wedding Season,301
2025-02-12,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,4058.0,Wedding Season,294
2025-02-13,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,2507.0,Wedding Season,286
2025-02-14,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,2509.0,Wedding Season,292
2025-02-15,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,2593.0,Wedding Season,330
2025-02-16,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,4087.0,Wedding Season,380
2025-02-17,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,4923.0,Wedding Season,289
2025-02-18,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3805.0,Wedding Season,283
2025-02-19,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,1126.0,Wedding Season,275
2025-02-20,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,1640.0,Wedding Season,297
2025-02-21,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3710.0,Wedding Season,278
2025-02-22,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,2277.0,Wedding Season,323
2025-02-23,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3205.0,Wedding Season,358
2025-02-24,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,4507.0,Wedding Season,289
2025-02-25,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,2071.0,Wedding Season,289
2025-02-26,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,1870.0,Wedding Season,293
2025-02-27,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3445.0,Wedding Season,288
2025-02-28,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,2286.0,Wedding Season,302
2025-03-01,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,4348.0,Normal Day,313
2025-03-02,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,2034.0,Normal Day,360
2025-03-03,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,1126.0,Normal Day,257
2025-03-04,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,2094.0,Normal Day,281
2025-03-05,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3775.0,Normal Day,288
2025-03-06,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,2739.0,Normal Day,279
2025-03-07,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3100.0,Normal Day,274
2025-03-08,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,4454.0,Normal Day,324
2025-03-09,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,4421.0,Normal Day,341
2025-03-10,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,1454.0,Normal Day,272
2025-03-11,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3831.0,Normal Day,282
2025-03-12,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3582.0,Normal Day,292
2025-03-13,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,2470.0,Normal Day,286
2025-03-14,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,4763.0,Normal Day,284
2025-03-15,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,2472.0,Normal Day,316
2025-03-16,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,1884.0,Normal Day,341
2025-03-17,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3927.0,Normal Day,275
2025-03-18,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,2314.0,Normal Day,268
2025-03-19,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3909.0,Normal Day,292
2025-03-20,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3439.0,Normal Day,273
2025-03-21,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,4806.0,Normal Day,270
2025-03-22,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,4333.0,Normal Day,326
2025-03-23,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,1596.0,Normal Day,358
2025-03-24,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3124.0,Normal Day,277
2025-03-25,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,1761.0,Holi,335
2025-03-26,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3927.0,Normal Day,274
2025-03-27,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3642.0,Normal Day,288
2025-03-28,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,1742.0,Normal Day,275
2025-03-29,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,1884.0,Normal Day,332
2025-03-30,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,1054.0,Normal Day,347
2025-03-31,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3732.0,Normal Day,283
2025-04-01,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,1101.0,Normal Day,267
2025-04-02,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,2703.0,Normal Day,274
2025-04-03,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,1580.0,Normal Day,280
2025-04-04,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3770.0,Normal Day,275
2025-04-05,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3848.0,Normal Day,326
2025-04-06,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,2111.0,Normal Day,355
2025-04-07,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3388.0,Normal Day,267
2025-04-08,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,2709.0,Normal Day,274
2025-04-09,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3383.0,Normal Day,291
2025-04-10,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3399.0,Normal Day,291
2025-04-11,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,4350.0,Normal Day,268
2025-04-12,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,1195.0,Normal Day,318
2025-04-13,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,1087.0,Normal Day,339
2025-04-14,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,4007.0,Normal Day,262
2025-04-15,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,2013.0,Normal Day,261
2025-04-16,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,4643.0,Normal Day,270
2025-04-17,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,1925.0,Normal Day,265
2025-04-18,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,4226.0,Normal Day,274
2025-04-19,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,1110.0,Normal Day,321
2025-04-20,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,2904.0,Normal Day,328
2025-04-21,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3756.0,Normal Day,301
2025-04-22,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,2442.0,Normal Day,266
2025-04-23,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,4173.0,Normal Day,280
2025-04-24,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,1056.0,Normal Day,283
2025-04-25,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,4062.0,Normal Day,281
2025-04-26,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3767.0,Normal Day,329
2025-04-27,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3865.0,Normal Day,342
2025-04-28,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,4467.0,Normal Day,279
2025-04-29,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,1640.0,Normal Day,280
2025-04-30,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,4671.0,Normal Day,268
2025-05-01,Clinic Plus Almond Gold (175ml),Clinic Plus,General,110,3490.0,Wedding Season,305
